id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
123_20230404_LFX_OK_260_VGF136_F09_1_neg_123	C14H35NO6P	[M - H2O - H]-	C14H33NO5P	Fatty acids	0.6479257345199585	Glycerophospholipids	0.5577398538589478	Glycerophosphoethanolamines	0.3174586296081543	Amino acids	0.5133074522018433	Amino acids and derivatives	0.7722132205963135	Amino acids, peptides, and analogues	0.7722029089927673	Carboxylic acids and derivatives	0.9137002229690552	Organic acids and derivatives	0.9997873902320862	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Phosphoethanolamines; Secondary alcohols; Carbonyl compounds; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
127_20230404_LFX_OK_260_VGF136_F09_1_neg_127	C32H26O11	[M - H2O - H]-	C32H24O10	Shikimates and Phenylpropanoids	0.5879263877868652	Stilbenoids	0.49548110365867615	Oligomeric stibenes	0.4909939467906952	Coumarans	0.305242657661438					Coumarans	0.305242657661438	Organoheterocyclic compounds	0.9939818978309631	Organic compounds; Organoheterocyclic compounds; Ketones; Alkyl aryl ethers; Alcohols and polyols; Phenols; Ethers; Organic acids and derivatives; Organooxygen compounds; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Coumarans; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
127_20230404_LFX_OK_260_VGF136_F09_1_neg_127	C32H24O10	[M - H]-	C32H24O10	Shikimates and Phenylpropanoids	0.5879263877868652	Stilbenoids	0.49548110365867615	Oligomeric stibenes	0.4909939467906952	Dibenzocycloheptenes	0.324925035238266					Dibenzocycloheptenes	0.324925035238266	Benzenoids	0.9986879229545593	Organic compounds; Organoheterocyclic compounds; Dibenzocycloheptenes; Indanes; Ketones; Alkyl aryl ethers; Alcohols and polyols; Phenols; Ethers; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
127_20230404_LFX_OK_260_VGF136_F09_1_neg_127	C31H22O8	[M + CH2O2 - H]-	C32H24O10	Shikimates and Phenylpropanoids	0.5879263877868652	Stilbenoids	0.49548110365867615	Oligomeric stibenes	0.4909939467906952	2-arylbenzofuran flavonoids	0.3534010350704193					2-arylbenzofuran flavonoids	0.3534010350704193	Phenylpropanoids and polyketides	0.8248484134674072	Organic compounds; Organoheterocyclic compounds; Indanes; Alkyl aryl ethers; Alcohols and polyols; Phenols; Stilbenes; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 2-arylbenzofuran flavonoids; Vinylogous acids; Oxacyclic compounds; Hydrocarbon derivatives; Coumarans; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
127_20230404_LFX_OK_260_VGF136_F09_1_neg_127	C32H28O12	[M - H4O2 - H]-	C32H24O10	Shikimates and Phenylpropanoids	0.5879263877868652	Stilbenoids	0.49548110365867615	Oligomeric stibenes	0.4909939467906952	Lignans, neolignans and related compounds	0.6041823029518127							Lignans, neolignans and related compounds	0.6041823029518127	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Dialkyl ethers; Lignans, neolignans and related compounds; Secondary alcohols; C-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
137_20230404_LFX_OK_260_VGF136_F09_1_neg_137	C18H38O5	[M - H2O - H]-	C18H36O4	Fatty acids	0.7837660908699036	Octadecanoids	0.7578619122505188	Other Octadecanoids	0.8136355876922607	Long-chain fatty acids	0.9724240303039551	Long-chain fatty acids	0.9724240303039551	Fatty acids and conjugates	0.9954726099967957	Fatty Acyls	0.99688321352005	Lipids and lipid-like molecules	0.9983600974082947	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
137_20230404_LFX_OK_260_VGF136_F09_1_neg_137	C18H40O6	[M - H4O2 - H]-	C18H36O4	Fatty acids	0.7837660908699036	Octadecanoids	0.7578619122505188	Other Octadecanoids	0.8136355876922607	Long-chain fatty acids	0.9724240303039551	Long-chain fatty acids	0.9724240303039551	Fatty acids and conjugates	0.9954726099967957	Fatty Acyls	0.99688321352005	Lipids and lipid-like molecules	0.9983600974082947	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Polyols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
213_20230404_LFX_OK_260_VGF136_F09_1_neg_213	C28H52O7	[M - H]-	C28H52O7	Fatty acids	0.7283900380134583	Glycerolipids	0.641237199306488	Diacylglycerols	0.4947241544723511	Fatty acid esters	0.9945060610771179			Fatty acid esters	0.9945060610771179	Fatty Acyls	0.9942240118980408	Lipids and lipid-like molecules	0.9975378513336182	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
213_20230404_LFX_OK_260_VGF136_F09_1_neg_213	C27H50O5	[M + CH2O2 - H]-	C28H52O7	Fatty acids	0.7283900380134583	Glycerolipids	0.641237199306488	Diacylglycerols	0.4947241544723511	Fatty acid esters	0.9945060610771179			Fatty acid esters	0.9945060610771179	Fatty Acyls	0.9942240118980408	Lipids and lipid-like molecules	0.9975378513336182	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
58_20230404_LFX_OK_260_VGF136_F09_1_neg_58	C15H14O8	[M - H4O2 - H]-	C15H10O6	Shikimates and Phenylpropanoids	0.9663500189781189	Flavonoids	0.9477968811988831	Dihydroflavonols	0.9680869579315186	Flavanonols	0.929964005947113	Flavanones	0.963444709777832	Flavans	0.9641081690788269	Flavonoids	0.9871701002120972	Phenylpropanoids and polyketides	0.9989815354347229	Organic compounds; Organoheterocyclic compounds; Pyrans; Ketones; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Catechols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Flavans; Benzenediols; Flavanonols; Flavones; Flavanones; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 3-hydroxyflavonoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
58_20230404_LFX_OK_260_VGF136_F09_1_neg_58	C15H12O7	[M - H2O - H]-	C15H10O6	Shikimates and Phenylpropanoids	0.9663500189781189	Flavonoids	0.9477968811988831	Dihydroflavonols	0.9680869579315186	Flavanonols	0.929964005947113	Flavanones	0.963444709777832	Flavans	0.9641081690788269	Flavonoids	0.9871701002120972	Phenylpropanoids and polyketides	0.9989815354347229	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Catechols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Flavans; Benzenediols; Flavanonols; Flavanones; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 3-hydroxyflavonoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
156_20230404_LFX_OK_260_VGF136_F09_1_neg_156	C18H30O3	[M - H]-	C18H30O3	Fatty acids	0.8589152693748474	Octadecanoids	0.774566650390625	Other Octadecanoids	0.8752124905586243	Lineolic acids and derivatives	0.7225223183631897			Lineolic acids and derivatives	0.7225223183631897	Fatty Acyls	0.9954988360404968	Lipids and lipid-like molecules	0.9945247173309326	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Acryloyl compounds; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Enones; Carbonyl compounds; Long-chain fatty acids; Alpha,beta-unsaturated carbonyl compounds; Alpha,beta-unsaturated ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
133_20230404_LFX_OK_260_VGF136_F09_1_neg_133	C20H32O5	[M - H2O - H]-	C20H30O4	Fatty acids	0.9327815771102905	Eicosanoids	0.9613844156265259	Prostaglandins	0.864844024181366	Prostaglandins and related compounds	0.9913943409919739	Prostaglandins and related compounds	0.9913943409919739	Eicosanoids	0.9706606864929199	Fatty Acyls	0.9962687492370605	Lipids and lipid-like molecules	0.9967940449714661	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Eicosanoids; Prostaglandins and related compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Fatty alcohols; Secondary alcohols; Carbonyl compounds; Cyclopentanols; Long-chain fatty acids; Cyclic ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
133_20230404_LFX_OK_260_VGF136_F09_1_neg_133	C20H34O6	[M - H4O2 - H]-	C20H30O4	Fatty acids	0.9327815771102905	Eicosanoids	0.9613844156265259	Prostaglandins	0.864844024181366	Prostaglandins and related compounds	0.9913943409919739	Prostaglandins and related compounds	0.9913943409919739	Eicosanoids	0.9706606864929199	Fatty Acyls	0.9962687492370605	Lipids and lipid-like molecules	0.9967940449714661	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Eicosanoids; Prostaglandins and related compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Fatty alcohols; Secondary alcohols; Carbonyl compounds; Cyclopentanols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
84_20230404_LFX_OK_260_VGF136_F09_1_neg_84	C36H36N2O8	[M - H]-	C36H36N2O8	Shikimates and Phenylpropanoids	0.6615991592407227	Lignans	0.7936670184135437	Neolignans	0.8069927096366882	Aryltetralin lignans	0.7344300746917725					Aryltetralin lignans	0.7344300746917725	Lignans, neolignans and related compounds	0.8506332039833069	Organic compounds; Naphthalenes; Styrenes; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Hydroxycinnamic acids and derivatives; Lignans, neolignans and related compounds; Secondary carboxylic acid amides; Carbonyl compounds; Naphthalenecarboxylic acids and derivatives; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Cinnamic acid amides; 2-arylbenzofuran flavonoids; Aryltetralin lignans; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Coumarans; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
48_20230404_LFX_OK_260_VGF136_F09_1_neg_48	C12H20O5	[M - H]-	C12H20O5	Fatty acids	0.8182592391967773	Fatty Acids and Conjugates	0.8289693593978882	Dicarboxylic acids	0.8233340382575989	Medium-chain keto acids and derivatives	0.7214593291282654			Medium-chain keto acids and derivatives	0.7214593291282654	Keto acids and derivatives	0.7559073567390442	Organic acids and derivatives	0.9999314546585083	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Keto acids and derivatives; Gamma-keto acids and derivatives; Carboxylic acids; Medium-chain keto acids and derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
48_20230404_LFX_OK_260_VGF136_F09_1_neg_48	C12H22O6	[M - H2O - H]-	C12H20O5	Fatty acids	0.8182592391967773	Fatty Acids and Conjugates	0.8289693593978882	Dicarboxylic acids	0.8233340382575989	Medium-chain keto acids and derivatives	0.7214593291282654			Medium-chain keto acids and derivatives	0.7214593291282654	Keto acids and derivatives	0.7559073567390442	Organic acids and derivatives	0.9999314546585083	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Keto acids and derivatives; Gamma-keto acids and derivatives; Carboxylic acids; Medium-chain keto acids and derivatives; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
48_20230404_LFX_OK_260_VGF136_F09_1_neg_48	C12H24O7	[M - H4O2 - H]-	C12H20O5	Fatty acids	0.8182592391967773	Fatty Acids and Conjugates	0.8289693593978882	Dicarboxylic acids	0.8233340382575989	Medium-chain keto acids and derivatives	0.7214593291282654			Medium-chain keto acids and derivatives	0.7214593291282654	Keto acids and derivatives	0.7559073567390442	Organic acids and derivatives	0.9999314546585083	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Keto acids and derivatives; Carboxylic acids; Medium-chain keto acids and derivatives; Secondary alcohols; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
90_20230404_LFX_OK_260_VGF136_F09_1_neg_90	C30H48O8	[M - H2O - H]-	C30H46O7	Terpenoids	0.9201518893241882	Triterpenoids	0.9528557062149048	Ursane and Taraxastane triterpenoids	0.7672737240791321	Triterpenoids	0.8380268216133118			Triterpenoids	0.8380268216133118	Prenol lipids	0.9657500386238098	Lipids and lipid-like molecules	0.9644330739974976	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Triterpenoids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; 12-hydroxysteroids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
90_20230404_LFX_OK_260_VGF136_F09_1_neg_90	C30H50O9	[M - H4O2 - H]-	C30H46O7	Terpenoids	0.9201518893241882	Triterpenoids	0.9528557062149048	Ursane and Taraxastane triterpenoids	0.7672737240791321	Triterpenoids	0.8380268216133118			Triterpenoids	0.8380268216133118	Prenol lipids	0.9657500386238098	Lipids and lipid-like molecules	0.9644330739974976	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Triterpenoids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; 12-hydroxysteroids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
